table_id,calendar_year,recid,symbol,page,schedule_number,base_schedule_number,fund_code,fund_name,table_kind,column_boundaries,row_count,csv_path
2022-p069-financial-position-1.25-y138,2022,4017052.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2022,69,1.25,1.25,NNA,Trust Fund for Children and Armed Conflict,financial_position,"[0.0, 277.53, 380.63, 491.9, 613.0]",40,data/trust-fund-schedules/stage1/tables/2022-p069-financial-position-1.25-y138.csv
2022-p070-financial-performance-1.25-y115,2022,4017052.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2022,70,1.25,1.25,NNA,Trust Fund for Children and Armed Conflict,financial_performance,"[0.0, 277.53, 380.66, 492.32, 613.0]",19,data/trust-fund-schedules/stage1/tables/2022-p070-financial-performance-1.25-y115.csv
2022-p071-voluntary-contribution-receivable-1.25.1-y078,2022,4017052.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2022,71,1.25.1,1.25,NNA,Trust Fund for Children and Armed Conflict,voluntary_contribution_receivable,"[0.0, 270.51, 342.11, 419.03, 613.0]",8,data/trust-fund-schedules/stage1/tables/2022-p071-voluntary-contribution-receivable-1.25.1-y078.csv
2022-p071-voluntary-contribution-1.25.1-y170,2022,4017052.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2022,71,1.25.1,1.25,NNA,Trust Fund for Children and Armed Conflict,voluntary_contribution,"[0.0, 263.3, 349.28, 424.68, 491.33, 613.0]",21,data/trust-fund-schedules/stage1/tables/2022-p071-voluntary-contribution-1.25.1-y170.csv
2022-p072-financial-position-1.27-y138,2022,4017052.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2022,72,1.27,1.27,PSM,Trust Fund in Support of Peace and Security in Mali,financial_position,"[0.0, 277.53, 380.63, 491.9, 613.0]",40,data/trust-fund-schedules/stage1/tables/2022-p072-financial-position-1.27-y138.csv
2022-p073-financial-performance-1.27-y115,2022,4017052.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2022,73,1.27,1.27,PSM,Trust Fund in Support of Peace and Security in Mali,financial_performance,"[0.0, 277.53, 380.66, 492.32, 613.0]",19,data/trust-fund-schedules/stage1/tables/2022-p073-financial-performance-1.27-y115.csv
2022-p074-voluntary-contribution-receivable-1.27.1-y078,2022,4017052.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2022,74,1.27.1,1.27,PSM,Trust Fund in Support of Peace and Security in Mali,voluntary_contribution_receivable,"[0.0, 270.51, 342.11, 419.03, 613.0]",6,data/trust-fund-schedules/stage1/tables/2022-p074-voluntary-contribution-receivable-1.27.1-y078.csv
2022-p074-voluntary-contribution-1.27.1-y155,2022,4017052.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2022,74,1.27.1,1.27,PSM,Trust Fund in Support of Peace and Security in Mali,voluntary_contribution,"[0.0, 263.3, 349.28, 424.68, 491.33, 613.0]",13,data/trust-fund-schedules/stage1/tables/2022-p074-voluntary-contribution-1.27.1-y155.csv
2022-p075-financial-position-1.28-y138,2022,4017052.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2022,75,1.28,1.28,PSO,Trust Fund for the Peacebuilding Support Office,financial_position,"[0.0, 298.72, 391.22, 491.9, 613.0]",40,data/trust-fund-schedules/stage1/tables/2022-p075-financial-position-1.28-y138.csv
2022-p076-financial-performance-1.28-y115,2022,4017052.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2022,76,1.28,1.28,PSO,Trust Fund for the Peacebuilding Support Office,financial_performance,"[0.0, 277.53, 380.66, 492.32, 613.0]",19,data/trust-fund-schedules/stage1/tables/2022-p076-financial-performance-1.28-y115.csv
2022-p077-other-transfer-allocation-contributions-1.28.1-y083,2022,4017052.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2022,77,1.28.1,1.28,PSO,Trust Fund for the Peacebuilding Support Office,other_transfer_allocation_contributions,"[0.0, 292.47, 357.22, 425.31, 613.0]",7,data/trust-fund-schedules/stage1/tables/2022-p077-other-transfer-allocation-contributions-1.28.1-y083.csv
2022-p077-other-transfer-allocation-internal-transfers-1.28.1-y137,2022,4017052.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2022,77,1.28.1,1.28,PSO,Trust Fund for the Peacebuilding Support Office,other_transfer_allocation_internal_transfers,"[0.0, 292.47, 357.22, 425.31, 613.0]",6,data/trust-fund-schedules/stage1/tables/2022-p077-other-transfer-allocation-internal-transfers-1.28.1-y137.csv
2022-p078-financial-position-1.29-y138,2022,4017052.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2022,78,1.29,1.29,PYA,Trust Fund for Preventive Action,financial_position,"[0.0, 298.72, 391.22, 491.9, 613.0]",40,data/trust-fund-schedules/stage1/tables/2022-p078-financial-position-1.29-y138.csv
2022-p079-financial-performance-1.29-y115,2022,4017052.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2022,79,1.29,1.29,PYA,Trust Fund for Preventive Action,financial_performance,"[0.0, 298.79, 391.29, 492.32, 613.0]",19,data/trust-fund-schedules/stage1/tables/2022-p079-financial-performance-1.29-y115.csv
2022-p080-financial-position-1.30-y138,2022,4017052.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2022,80,1.30,1.30,ROD,Trust Fund in Support of the United Nations Register of Damage,financial_position,"[0.0, 298.72, 391.22, 491.9, 613.0]",40,data/trust-fund-schedules/stage1/tables/2022-p080-financial-position-1.30-y138.csv
2022-p081-financial-performance-1.30-y115,2022,4017052.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2022,81,1.30,1.30,ROD,Trust Fund in Support of the United Nations Register of Damage,financial_performance,"[0.0, 298.79, 391.29, 492.32, 613.0]",19,data/trust-fund-schedules/stage1/tables/2022-p081-financial-performance-1.30-y115.csv
2022-p082-financial-position-1.31-y138,2022,4017052.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2022,82,1.31,1.31,SAU,Trust Fund in Support of the African Union Mission to Somalia (AMISOM),financial_position,"[0.0, 298.72, 391.22, 491.9, 613.0]",40,data/trust-fund-schedules/stage1/tables/2022-p082-financial-position-1.31-y138.csv
2022-p083-financial-performance-1.31-y115,2022,4017052.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2022,83,1.31,1.31,SAU,Trust Fund in Support of the African Union Mission to Somalia (AMISOM),financial_performance,"[0.0, 277.53, 380.66, 492.32, 613.0]",19,data/trust-fund-schedules/stage1/tables/2022-p083-financial-performance-1.31-y115.csv
2022-p084-voluntary-contribution-1.31.1-y078,2022,4017052.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2022,84,1.31.1,1.31,SAU,Trust Fund in Support of the African Union Mission to Somalia (AMISOM),voluntary_contribution,"[0.0, 263.3, 349.28, 424.68, 491.33, 613.0]",10,data/trust-fund-schedules/stage1/tables/2022-p084-voluntary-contribution-1.31.1-y078.csv
2022-p085-financial-position-1.32-y138,2022,4017052.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2022,85,1.32,1.32,SBA,Trust Fund in Support of United Nations Programme on Peaceful Uses of Outer Space,financial_position,"[0.0, 277.53, 380.63, 491.9, 613.0]",40,data/trust-fund-schedules/stage1/tables/2022-p085-financial-position-1.32-y138.csv
2022-p086-financial-performance-1.32-y115,2022,4017052.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2022,86,1.32,1.32,SBA,Trust Fund in Support of United Nations Programme on Peaceful Uses of Outer Space,financial_performance,"[0.0, 277.53, 380.66, 492.32, 613.0]",19,data/trust-fund-schedules/stage1/tables/2022-p086-financial-performance-1.32-y115.csv
2022-p087-voluntary-contribution-receivable-1.32.1-y078,2022,4017052.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2022,87,1.32.1,1.32,SBA,Trust Fund in Support of United Nations Programme on Peaceful Uses of Outer Space,voluntary_contribution_receivable,"[0.0, 270.51, 342.11, 419.03, 613.0]",16,data/trust-fund-schedules/stage1/tables/2022-p087-voluntary-contribution-receivable-1.32.1-y078.csv
2022-p087-voluntary-contribution-1.32.1-y230,2022,4017052.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2022,87,1.32.1,1.32,SBA,Trust Fund in Support of United Nations Programme on Peaceful Uses of Outer Space,voluntary_contribution,"[0.0, 263.3, 349.28, 424.68, 491.33, 613.0]",24,data/trust-fund-schedules/stage1/tables/2022-p087-voluntary-contribution-1.32.1-y230.csv
2022-p087-other-transfer-allocation-contributions-1.32.1-y451,2022,4017052.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2022,87,1.32.1,1.32,SBA,Trust Fund in Support of United Nations Programme on Peaceful Uses of Outer Space,other_transfer_allocation_contributions,"[0.0, 270.46, 342.12, 417.48, 613.0]",6,data/trust-fund-schedules/stage1/tables/2022-p087-other-transfer-allocation-contributions-1.32.1-y451.csv
2022-p088-financial-position-1.33-y138,2022,4017052.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2022,88,1.33,1.33,SOP,Trust Fund for Peacebuilding in Somalia,financial_position,"[0.0, 298.72, 391.22, 491.9, 613.0]",40,data/trust-fund-schedules/stage1/tables/2022-p088-financial-position-1.33-y138.csv
2022-p089-financial-performance-1.33-y115,2022,4017052.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2022,89,1.33,1.33,SOP,Trust Fund for Peacebuilding in Somalia,financial_performance,"[0.0, 277.53, 380.66, 492.32, 613.0]",19,data/trust-fund-schedules/stage1/tables/2022-p089-financial-performance-1.33-y115.csv
2022-p090-voluntary-contribution-1.33.1-y076,2022,4017052.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2022,90,1.33.1,1.33,SOP,Trust Fund for Peacebuilding in Somalia,voluntary_contribution,"[0.0, 278.68, 360.34, 432.11, 495.58, 613.0]",7,data/trust-fund-schedules/stage1/tables/2022-p090-voluntary-contribution-1.33.1-y076.csv
2022-p090-other-transfer-allocation-contributions-1.33.1-y165,2022,4017052.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2022,90,1.33.1,1.33,SOP,Trust Fund for Peacebuilding in Somalia,other_transfer_allocation_contributions,"[0.0, 285.4, 353.58, 425.29, 613.0]",3,data/trust-fund-schedules/stage1/tables/2022-p090-other-transfer-allocation-contributions-1.33.1-y165.csv
2022-p090-other-transfer-allocation-internal-transfers-1.33.1-y193,2022,4017052.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2022,90,1.33.1,1.33,SOP,Trust Fund for Peacebuilding in Somalia,other_transfer_allocation_internal_transfers,"[0.0, 285.4, 353.58, 425.29, 613.0]",6,data/trust-fund-schedules/stage1/tables/2022-p090-other-transfer-allocation-internal-transfers-1.33.1-y193.csv
2022-p091-financial-position-1.35-y138,2022,4017052.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2022,91,1.35,1.35,SVB,Trust Fund in Support of Victims of Sexual Exploitation and Abuse,financial_position,"[0.0, 298.72, 391.22, 491.9, 613.0]",41,data/trust-fund-schedules/stage1/tables/2022-p091-financial-position-1.35-y138.csv
2022-p092-financial-performance-1.35-y115,2022,4017052.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2022,92,1.35,1.35,SVB,Trust Fund in Support of Victims of Sexual Exploitation and Abuse,financial_performance,"[0.0, 277.53, 380.66, 492.32, 613.0]",19,data/trust-fund-schedules/stage1/tables/2022-p092-financial-performance-1.35-y115.csv
2022-p093-voluntary-contribution-1.35.1-y076,2022,4017052.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2022,93,1.35.1,1.35,SVB,Trust Fund in Support of Victims of Sexual Exploitation and Abuse,voluntary_contribution,"[0.0, 278.68, 360.34, 432.11, 495.58, 613.0]",10,data/trust-fund-schedules/stage1/tables/2022-p093-voluntary-contribution-1.35.1-y076.csv
2022-p093-other-transfer-allocation-contributions-1.35.1-y186,2022,4017052.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2022,93,1.35.1,1.35,SVB,Trust Fund in Support of Victims of Sexual Exploitation and Abuse,other_transfer_allocation_contributions,"[0.0, 285.4, 353.58, 425.29, 613.0]",5,data/trust-fund-schedules/stage1/tables/2022-p093-other-transfer-allocation-contributions-1.35.1-y186.csv
2022-p094-financial-position-1.36-y138,2022,4017052.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2022,94,1.36,1.36,SVC,Trust Fund in Support of the Office of the Special Representative of the Secretary-General on Sexual Violence in Conflict,financial_position,"[0.0, 277.53, 380.63, 491.9, 613.0]",40,data/trust-fund-schedules/stage1/tables/2022-p094-financial-position-1.36-y138.csv
2022-p095-financial-performance-1.36-y115,2022,4017052.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2022,95,1.36,1.36,SVC,Trust Fund in Support of the Office of the Special Representative of the Secretary-General on Sexual Violence in Conflict,financial_performance,"[0.0, 277.53, 380.66, 492.32, 613.0]",19,data/trust-fund-schedules/stage1/tables/2022-p095-financial-performance-1.36-y115.csv
2022-p096-voluntary-contribution-receivable-1.36.1-y078,2022,4017052.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2022,96,1.36.1,1.36,SVC,Trust Fund in Support of the Office of the Special Representative of the Secretary-General on Sexual Violence in Conflict,voluntary_contribution_receivable,"[0.0, 270.51, 342.11, 419.03, 613.0]",6,data/trust-fund-schedules/stage1/tables/2022-p096-voluntary-contribution-receivable-1.36.1-y078.csv
2022-p096-voluntary-contribution-1.36.1-y155,2022,4017052.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2022,96,1.36.1,1.36,SVC,Trust Fund in Support of the Office of the Special Representative of the Secretary-General on Sexual Violence in Conflict,voluntary_contribution,"[0.0, 263.3, 349.28, 424.68, 491.33, 613.0]",8,data/trust-fund-schedules/stage1/tables/2022-p096-voluntary-contribution-1.36.1-y155.csv
2022-p096-other-transfer-allocation-contributions-1.36.1-y255,2022,4017052.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2022,96,1.36.1,1.36,SVC,Trust Fund in Support of the Office of the Special Representative of the Secretary-General on Sexual Violence in Conflict,other_transfer_allocation_contributions,"[0.0, 270.46, 342.12, 417.48, 613.0]",4,data/trust-fund-schedules/stage1/tables/2022-p096-other-transfer-allocation-contributions-1.36.1-y255.csv
2022-p097-financial-position-1.37-y138,2022,4017052.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2022,97,1.37,1.37,SVD,Trust Fund in Support of the Special Representative of the Secretary-General on Violence against Children,financial_position,"[0.0, 298.72, 391.22, 491.9, 613.0]",40,data/trust-fund-schedules/stage1/tables/2022-p097-financial-position-1.37-y138.csv
2022-p098-financial-performance-1.37-y115,2022,4017052.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2022,98,1.37,1.37,SVD,Trust Fund in Support of the Special Representative of the Secretary-General on Violence against Children,financial_performance,"[0.0, 277.53, 380.66, 492.32, 613.0]",19,data/trust-fund-schedules/stage1/tables/2022-p098-financial-performance-1.37-y115.csv
2022-p099-voluntary-contribution-1.37.1-y078,2022,4017052.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2022,99,1.37.1,1.37,SVD,Trust Fund in Support of the Special Representative of the Secretary-General on Violence against Children,voluntary_contribution,"[0.0, 263.3, 349.28, 424.68, 491.33, 613.0]",9,data/trust-fund-schedules/stage1/tables/2022-p099-voluntary-contribution-1.37.1-y078.csv
2022-p100-financial-position-1.38-y138,2022,4017052.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2022,100,1.38,1.38,SZA,Trust Fund in Support of Political Affairs,financial_position,"[0.0, 277.53, 380.63, 491.9, 613.0]",41,data/trust-fund-schedules/stage1/tables/2022-p100-financial-position-1.38-y138.csv
2022-p101-financial-performance-1.38-y115,2022,4017052.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2022,101,1.38,1.38,SZA,Trust Fund in Support of Political Affairs,financial_performance,"[0.0, 277.53, 380.66, 492.32, 613.0]",19,data/trust-fund-schedules/stage1/tables/2022-p101-financial-performance-1.38-y115.csv
2022-p102-voluntary-contribution-receivable-1.38.1-y076,2022,4017052.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2022,102,1.38.1,1.38,SZA,Trust Fund in Support of Political Affairs,voluntary_contribution_receivable,"[0.0, 288.61, 354.45, 425.2, 613.0]",17,data/trust-fund-schedules/stage1/tables/2022-p102-voluntary-contribution-receivable-1.38.1-y076.csv
2022-p102-voluntary-contribution-1.38.1-y223,2022,4017052.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2022,102,1.38.1,1.38,SZA,Trust Fund in Support of Political Affairs,voluntary_contribution,"[0.0, 282.06, 361.13, 430.45, 491.64, 613.0]",49,data/trust-fund-schedules/stage1/tables/2022-p102-voluntary-contribution-1.38.1-y223.csv
2022-p102-other-transfer-allocation-contributions-1.38.1-y600,2022,4017052.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2022,102,1.38.1,1.38,SZA,Trust Fund in Support of Political Affairs,other_transfer_allocation_contributions,"[0.0, 288.59, 354.42, 423.75, 613.0]",4,data/trust-fund-schedules/stage1/tables/2022-p102-other-transfer-allocation-contributions-1.38.1-y600.csv
2022-p102-other-transfer-allocation-internal-transfers-1.38.1-y635,2022,4017052.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2022,102,1.38.1,1.38,SZA,Trust Fund in Support of Political Affairs,other_transfer_allocation_internal_transfers,"[0.0, 288.59, 354.42, 423.75, 613.0]",7,data/trust-fund-schedules/stage1/tables/2022-p102-other-transfer-allocation-internal-transfers-1.38.1-y635.csv
2022-p103-financial-position-1.39-y138,2022,4017052.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2022,103,1.39,1.39,UDF,United Nations Democracy Trust Fund,financial_position,"[0.0, 277.53, 380.63, 491.9, 613.0]",40,data/trust-fund-schedules/stage1/tables/2022-p103-financial-position-1.39-y138.csv
2022-p104-financial-performance-1.39-y115,2022,4017052.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2022,104,1.39,1.39,UDF,United Nations Democracy Trust Fund,financial_performance,"[0.0, 277.53, 380.66, 492.32, 613.0]",19,data/trust-fund-schedules/stage1/tables/2022-p104-financial-performance-1.39-y115.csv
2022-p105-voluntary-contribution-receivable-1.39.1-y078,2022,4017052.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2022,105,1.39.1,1.39,UDF,United Nations Democracy Trust Fund,voluntary_contribution_receivable,"[0.0, 270.51, 342.11, 419.03, 613.0]",9,data/trust-fund-schedules/stage1/tables/2022-p105-voluntary-contribution-receivable-1.39.1-y078.csv
2022-p105-voluntary-contribution-1.39.1-y177,2022,4017052.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2022,105,1.39.1,1.39,UDF,United Nations Democracy Trust Fund,voluntary_contribution,"[0.0, 263.3, 349.28, 424.68, 491.33, 613.0]",19,data/trust-fund-schedules/stage1/tables/2022-p105-voluntary-contribution-1.39.1-y177.csv
2022-p106-financial-position-1.40-y138,2022,4017052.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2022,106,1.40,1.40,UIC,Trust Fund for the United Nations Operation in Cote d'Ivoire,financial_position,"[0.0, 298.72, 391.22, 491.9, 613.0]",40,data/trust-fund-schedules/stage1/tables/2022-p106-financial-position-1.40-y138.csv
2022-p107-financial-performance-1.40-y115,2022,4017052.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2022,107,1.40,1.40,UIC,Trust Fund for the United Nations Operation in Cote d'Ivoire,financial_performance,"[0.0, 298.79, 391.29, 492.32, 613.0]",19,data/trust-fund-schedules/stage1/tables/2022-p107-financial-performance-1.40-y115.csv
