calendar_year,recid,page,source_table_id,source_row_index,source_y,schedule_number,fund_code,flow_type,counterparty_group,counterparty,is_total,current_usd,current_reported_text,current_reported_as_dash,non_current_usd,non_current_reported_text,non_current_reported_as_dash,total_usd,total_reported_text,total_reported_as_dash,monetary_usd,monetary_reported_text,monetary_reported_as_dash,in_kind_usd,in_kind_reported_text,in_kind_reported_as_dash,refunds_transfers_adjustments_usd,refunds_transfers_adjustments_reported_text,refunds_transfers_adjustments_reported_as_dash,contributions_usd,contributions_reported_text,contributions_reported_as_dash,refunds_adjustments_usd,refunds_adjustments_reported_text,refunds_adjustments_reported_as_dash,internal_transfers_usd,internal_transfers_reported_text,internal_transfers_reported_as_dash,levy_usd,levy_reported_text,levy_reported_as_dash
2019,3875594.0,282,2019-p282-other-transfer-allocation-contributions-3.39.1-y075,4,111.11,3.39.1,XES,other_transfer_allocation_contributions,,World Bank,False,,,,,,,-162785.0,(162 785),False,,,,,,,,,,0.0,-,True,-162785.0,(162 785),False,,,,,,
2019,3875594.0,282,2019-p282-other-transfer-allocation-contributions-3.39.1-y075,5,120.26,3.39.1,XES,other_transfer_allocation_contributions,,Total Inter-Organizational Arrangements,True,,,,,,,-132305.0,(132 305),False,,,,,,,,,,50000.0,50 000,False,-182305.0,(182 305),False,,,,,,
2019,3875594.0,282,2019-p282-other-transfer-allocation-contributions-3.39.1-y075,6,129.48,3.39.1,XES,other_transfer_allocation_contributions,,Add/(Less): Present Value Adjustment,False,,,,,,,1516.0,1 516,False,,,,,,,,,,0.0,-,True,1516.0,1 516,False,,,,,,
2019,3875594.0,282,2019-p282-other-transfer-allocation-contributions-3.39.1-y075,7,138.62,3.39.1,XES,other_transfer_allocation_contributions,,Total,True,,,,,,,-130789.0,(130 789),False,,,,,,,,,,50000.0,50 000,False,-180789.0,(180 789),False,,,,,,
2019,3875594.0,282,2019-p282-other-transfer-allocation-internal-transfers-3.39.1-y158,1,167.63,3.39.1,XES,other_transfer_allocation_internal_transfers,,From/(To) Trust Fund for Counter-Terrorism (CTI),False,,,,,,,15307.0,15 307,False,,,,,,,,,,,,,,,False,15307.0,15 307,False,,,
2019,3875594.0,282,2019-p282-other-transfer-allocation-internal-transfers-3.39.1-y158,2,176.9,3.39.1,XES,other_transfer_allocation_internal_transfers,,Total Internal Transfers,True,,,,,,,15307.0,15 307,False,,,,,,,,,,,,,,,False,15307.0,15 307,False,,,
2019,3875594.0,282,2019-p282-other-transfer-allocation-internal-transfers-3.39.1-y158,3,186.02,3.39.1,XES,other_transfer_allocation_internal_transfers,,Total,True,,,,,,,-115482.0,(115 482),False,,,,,,,,,,,,,-180789.0,(180 789),False,65307.0,65 307,False,,,
2019,3875594.0,281,2019-p281-voluntary-contribution-3.39.1-y297,5,343.63,3.39.1,XES,voluntary_contribution,Government,Australia,False,,,,,,,-1341442.0,(1 341 442),False,0.0,-,True,0.0,-,True,-1341442.0,(1 341 442),False,,,,,,,,,,,,
2019,3875594.0,281,2019-p281-voluntary-contribution-3.39.1-y297,6,352.77,3.39.1,XES,voluntary_contribution,Government,Brazil,False,,,,,,,3649.0,3 649,False,0.0,-,True,0.0,-,True,3649.0,3 649,False,,,,,,,,,,,,
2019,3875594.0,281,2019-p281-voluntary-contribution-3.39.1-y297,7,361.89,3.39.1,XES,voluntary_contribution,Government,China,False,,,,,,,258227.0,258 227,False,258227.0,258 227,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2019,3875594.0,281,2019-p281-voluntary-contribution-3.39.1-y297,8,370.99,3.39.1,XES,voluntary_contribution,Government,Colombia,False,,,,,,,-58951.0,(58 951),False,0.0,-,True,0.0,-,True,-58951.0,(58 951),False,,,,,,,,,,,,
2019,3875594.0,281,2019-p281-voluntary-contribution-3.39.1-y297,9,380.13,3.39.1,XES,voluntary_contribution,Government,Finland,False,,,,,,,228311.0,228 311,False,228311.0,228 311,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2019,3875594.0,281,2019-p281-voluntary-contribution-3.39.1-y297,10,389.24,3.39.1,XES,voluntary_contribution,Government,Germany,False,,,,,,,1673548.0,1 673 548,False,1673650.0,1 673 650,False,0.0,-,True,-102.0,(102),False,,,,,,,,,,,,
2019,3875594.0,281,2019-p281-voluntary-contribution-3.39.1-y297,11,398.37,3.39.1,XES,voluntary_contribution,Government,Ireland,False,,,,,,,56500.0,56 500,False,56500.0,56 500,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2019,3875594.0,281,2019-p281-voluntary-contribution-3.39.1-y297,12,407.5,3.39.1,XES,voluntary_contribution,Government,Italy,False,,,,,,,4442159.0,4 442 159,False,19340159.0,19 340 159,False,0.0,-,True,-14898000.0,(14 898 000),False,,,,,,,,,,,,
2019,3875594.0,281,2019-p281-voluntary-contribution-3.39.1-y297,13,416.63,3.39.1,XES,voluntary_contribution,Government,Japan,False,,,,,,,1434542.0,1 434 542,False,1744376.0,1 744 376,False,11319.0,11 319,False,-321153.0,(321 153),False,,,,,,,,,,,,
2019,3875594.0,281,2019-p281-voluntary-contribution-3.39.1-y297,14,425.73,3.39.1,XES,voluntary_contribution,Government,Kazakhstan,False,,,,,,,99373.0,99 373,False,0.0,-,True,0.0,-,True,99373.0,99 373,False,,,,,,,,,,,,
2019,3875594.0,281,2019-p281-voluntary-contribution-3.39.1-y297,15,434.85,3.39.1,XES,voluntary_contribution,Government,Mexico,False,,,,,,,88503.0,88 503,False,0.0,-,True,0.0,-,True,88503.0,88 503,False,,,,,,,,,,,,
2019,3875594.0,281,2019-p281-voluntary-contribution-3.39.1-y297,16,443.97,3.39.1,XES,voluntary_contribution,Government,Portugal,False,,,,,,,16411.0,16 411,False,16411.0,16 411,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2019,3875594.0,281,2019-p281-voluntary-contribution-3.39.1-y297,17,453.11,3.39.1,XES,voluntary_contribution,Government,Republic of Korea,False,,,,,,,-246044.0,(246 044),False,0.0,-,True,94004.0,94 004,False,-340048.0,(340 048),False,,,,,,,,,,,,
2019,3875594.0,281,2019-p281-voluntary-contribution-3.39.1-y297,18,462.19,3.39.1,XES,voluntary_contribution,Government,Spain,False,,,,,,,-6238.0,(6 238),False,0.0,-,True,0.0,-,True,-6238.0,(6 238),False,,,,,,,,,,,,
2019,3875594.0,281,2019-p281-voluntary-contribution-3.39.1-y297,19,471.33,3.39.1,XES,voluntary_contribution,Government,Switzerland,False,,,,,,,405268.0,405 268,False,405268.0,405 268,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2019,3875594.0,281,2019-p281-voluntary-contribution-3.39.1-y297,20,480.46,3.39.1,XES,voluntary_contribution,Government,United Arab Emirates,False,,,,,,,-5294.0,(5 294),False,0.0,-,True,0.0,-,True,-5294.0,(5 294),False,,,,,,,,,,,,
2019,3875594.0,281,2019-p281-voluntary-contribution-3.39.1-y297,21,489.64,3.39.1,XES,voluntary_contribution,Government,United Kingdom of Great Britain and Northern Ireland,False,,,,,,,204984.0,204 984,False,204736.0,204 736,False,0.0,-,True,248.0,248,False,,,,,,,,,,,,
2019,3875594.0,281,2019-p281-voluntary-contribution-3.39.1-y297,22,498.38,3.39.1,XES,voluntary_contribution,Government,Total Government,True,,,,,,,7253506.0,7 253 506,False,23927638.0,23 927 638,False,105323.0,105 323,False,-16779455.0,(16 779 455),False,,,,,,,,,,,,
2019,3875594.0,281,2019-p281-voluntary-contribution-3.39.1-y297,24,516.93,3.39.1,XES,voluntary_contribution,Others,AT&T,False,,,,,,,15000.0,15 000,False,15000.0,15 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2019,3875594.0,281,2019-p281-voluntary-contribution-3.39.1-y297,25,526.08,3.39.1,XES,voluntary_contribution,Others,Emirates Identity Authority,False,,,,,,,68828.0,68 828,False,0.0,-,True,0.0,-,True,68828.0,68 828,False,,,,,,,,,,,,
2019,3875594.0,281,2019-p281-voluntary-contribution-3.39.1-y297,26,535.19,3.39.1,XES,voluntary_contribution,Others,European Union,False,,,,,,,3162230.0,3 162 230,False,3164403.0,3 164 403,False,0.0,-,True,-2173.0,(2 173),False,,,,,,,,,,,,
2019,3875594.0,281,2019-p281-voluntary-contribution-3.39.1-y297,27,544.29,3.39.1,XES,voluntary_contribution,Others,Facebook,False,,,,,,,40000.0,40 000,False,40000.0,40 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2019,3875594.0,281,2019-p281-voluntary-contribution-3.39.1-y297,28,553.44,3.39.1,XES,voluntary_contribution,Others,Gulf Cooperation Council,False,,,,,,,22750.0,22 750,False,22750.0,22 750,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2019,3875594.0,281,2019-p281-voluntary-contribution-3.39.1-y297,29,562.6,3.39.1,XES,voluntary_contribution,Others,Internet Corporation for Assigned Names and Numbers - ICANN,False,,,,,,,113253.0,113 253,False,113253.0,113 253,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2019,3875594.0,281,2019-p281-voluntary-contribution-3.39.1-y297,30,571.64,3.39.1,XES,voluntary_contribution,Others,Internet Governance Forum Support Association - IGFSA,False,,,,,,,10000.0,10 000,False,10000.0,10 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2019,3875594.0,281,2019-p281-voluntary-contribution-3.39.1-y297,31,580.81,3.39.1,XES,voluntary_contribution,Others,Internet Society - ISOC,False,,,,,,,100000.0,100 000,False,100000.0,100 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2019,3875594.0,281,2019-p281-voluntary-contribution-3.39.1-y297,32,589.89,3.39.1,XES,voluntary_contribution,Others,IUCN,False,,,,,,,133000.0,133 000,False,133000.0,133 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2019,3875594.0,281,2019-p281-voluntary-contribution-3.39.1-y297,33,599.03,3.39.1,XES,voluntary_contribution,Others,Microsoft Corporation,False,,,,,,,10000.0,10 000,False,10000.0,10 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2019,3875594.0,281,2019-p281-voluntary-contribution-3.39.1-y297,34,608.16,3.39.1,XES,voluntary_contribution,Others,Number Resource Organization,False,,,,,,,75000.0,75 000,False,75000.0,75 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2019,3875594.0,281,2019-p281-voluntary-contribution-3.39.1-y297,35,617.31,3.39.1,XES,voluntary_contribution,Others,Polytechnic of Turin,False,,,,,,,13698.0,13 698,False,13698.0,13 698,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2019,3875594.0,281,2019-p281-voluntary-contribution-3.39.1-y297,36,626.56,3.39.1,XES,voluntary_contribution,Others,The Walt Disney Company,False,,,,,,,10000.0,10 000,False,10000.0,10 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2019,3875594.0,281,2019-p281-voluntary-contribution-3.39.1-y297,37,635.78,3.39.1,XES,voluntary_contribution,Others,Tides Foundation From/(To) UNAKRT - UN Assistance for the Khmer Rouge Trails,False,,,,,,,50000.0,50 000,False,50000.0,50 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2019,3875594.0,281,2019-p281-voluntary-contribution-3.39.1-y297,39,654.09,3.39.1,XES,voluntary_contribution,Others,(KRT),False,,,,,,,314499.0,314 499,False,0.0,-,True,0.0,-,True,314499.0,314 499,False,,,,,,,,,,,,
2019,3875594.0,281,2019-p281-voluntary-contribution-3.39.1-y297,40,663.26,3.39.1,XES,voluntary_contribution,Others,Total Others,True,,,,,,,4138258.0,4 138 258,False,3757104.0,3 757 104,False,0.0,-,True,381154.0,381 154,False,,,,,,,,,,,,
2019,3875594.0,281,2019-p281-voluntary-contribution-3.39.1-y297,41,672.47,3.39.1,XES,voluntary_contribution,Others,Add/(Less): Present Value Adjustment,False,,,,,,,1361528.0,1 361 528,False,0.0,-,True,0.0,-,True,1361528.0,1 361 528,False,,,,,,,,,,,,
2019,3875594.0,281,2019-p281-voluntary-contribution-3.39.1-y297,42,681.62,3.39.1,XES,voluntary_contribution,Others,Total,True,,,,,,,12753292.0,12 753 292,False,27684742.0,27 684 742,False,105323.0,105 323,False,-15036773.0,(15 036 773),False,,,,,,,,,,,,
2019,3875594.0,281,2019-p281-voluntary-contribution-receivable-3.39.1-y084,4,120.47,3.39.1,XES,voluntary_contribution_receivable,Government,China,False,500000.0,500 000,False,1000000.0,1 000 000,False,1500000.0,1 500 000,False,,,,,,,,,,,,,,,,,,,,,
2019,3875594.0,281,2019-p281-voluntary-contribution-receivable-3.39.1-y084,5,129.71,3.39.1,XES,voluntary_contribution_receivable,Government,Netherlands,False,111607.0,111 607,False,111607.0,111 607,False,223214.0,223 214,False,,,,,,,,,,,,,,,,,,,,,
2019,3875594.0,281,2019-p281-voluntary-contribution-receivable-3.39.1-y084,6,138.95,3.39.1,XES,voluntary_contribution_receivable,Government,Republic of Korea,False,3930652.0,3 930 652,False,15000000.0,15 000 000,False,18930652.0,18 930 652,False,,,,,,,,,,,,,,,,,,,,,
2019,3875594.0,281,2019-p281-voluntary-contribution-receivable-3.39.1-y084,7,148.19,3.39.1,XES,voluntary_contribution_receivable,Government,United Kingdom of Great Britain and Northern Ireland,False,2621232.0,2 621 232,False,500791.0,500 791,False,3122023.0,3 122 023,False,,,,,,,,,,,,,,,,,,,,,
2019,3875594.0,281,2019-p281-voluntary-contribution-receivable-3.39.1-y084,8,157.95,3.39.1,XES,voluntary_contribution_receivable,Government,Total Government,True,7163491.0,7 163 491,False,16612398.0,16 612 398,False,23775889.0,23 775 889,False,,,,,,,,,,,,,,,,,,,,,
2019,3875594.0,281,2019-p281-voluntary-contribution-receivable-3.39.1-y084,10,175.91,3.39.1,XES,voluntary_contribution_receivable,Others,AT&T,False,15000.0,15 000,False,0.0,-,True,15000.0,15 000,False,,,,,,,,,,,,,,,,,,,,,
2019,3875594.0,281,2019-p281-voluntary-contribution-receivable-3.39.1-y084,11,185.15,3.39.1,XES,voluntary_contribution_receivable,Others,European Union,False,2307056.0,2 307 056,False,0.0,-,True,2307056.0,2 307 056,False,,,,,,,,,,,,,,,,,,,,,
2019,3875594.0,281,2019-p281-voluntary-contribution-receivable-3.39.1-y084,12,194.39,3.39.1,XES,voluntary_contribution_receivable,Others,Gulf Cooperation Council,False,62030.0,62 030,False,0.0,-,True,62030.0,62 030,False,,,,,,,,,,,,,,,,,,,,,
2019,3875594.0,281,2019-p281-voluntary-contribution-receivable-3.39.1-y084,13,203.63,3.39.1,XES,voluntary_contribution_receivable,Others,Itaipu Binacional,False,400000.0,400 000,False,0.0,-,True,400000.0,400 000,False,,,,,,,,,,,,,,,,,,,,,
2019,3875594.0,281,2019-p281-voluntary-contribution-receivable-3.39.1-y084,14,212.87,3.39.1,XES,voluntary_contribution_receivable,Others,IUCN,False,66500.0,66 500,False,0.0,-,True,66500.0,66 500,False,,,,,,,,,,,,,,,,,,,,,
2019,3875594.0,281,2019-p281-voluntary-contribution-receivable-3.39.1-y084,15,222.11,3.39.1,XES,voluntary_contribution_receivable,Others,UNEP,False,19688.0,19 688,False,19688.0,19 688,False,39376.0,39 376,False,,,,,,,,,,,,,,,,,,,,,
2019,3875594.0,281,2019-p281-voluntary-contribution-receivable-3.39.1-y084,16,231.86,3.39.1,XES,voluntary_contribution_receivable,Others,Total Others,True,2870274.0,2 870 274,False,19688.0,19 688,False,2889962.0,2 889 962,False,,,,,,,,,,,,,,,,,,,,,
2019,3875594.0,281,2019-p281-voluntary-contribution-receivable-3.39.1-y084,17,240.59,3.39.1,XES,voluntary_contribution_receivable,Others,Add/(Less): Discounting of Non-Current Receivable,False,0.0,-,True,-1666265.0,(1 666 265),False,-1666265.0,(1 666 265),False,,,,,,,,,,,,,,,,,,,,,
2019,3875594.0,281,2019-p281-voluntary-contribution-receivable-3.39.1-y084,18,249.74,3.39.1,XES,voluntary_contribution_receivable,Others,Total,True,10033765.0,10 033 765,False,14965821.0,14 965 821,False,24999586.0,24 999 586,False,,,,,,,,,,,,,,,,,,,,,
2019,3875594.0,285,2019-p285-voluntary-contribution-3.40.1-y207,5,246.93,3.40.1,YJA,voluntary_contribution,Government,Azerbaijan,False,,,,,,,300000.0,300 000,False,300000.0,300 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2019,3875594.0,285,2019-p285-voluntary-contribution-3.40.1-y207,6,254.85,3.40.1,YJA,voluntary_contribution,Government,Finland,False,,,,,,,111483.0,111 483,False,111483.0,111 483,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2019,3875594.0,285,2019-p285-voluntary-contribution-3.40.1-y207,7,262.77,3.40.1,YJA,voluntary_contribution,Government,Germany,False,,,,,,,351171.0,351 171,False,351171.0,351 171,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2019,3875594.0,285,2019-p285-voluntary-contribution-3.40.1-y207,8,270.69,3.40.1,YJA,voluntary_contribution,Government,Kazakhstan,False,,,,,,,10000.0,10 000,False,10000.0,10 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2019,3875594.0,285,2019-p285-voluntary-contribution-3.40.1-y207,9,278.61,3.40.1,YJA,voluntary_contribution,Government,Luxembourg,False,,,,,,,22002.0,22 002,False,22002.0,22 002,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2019,3875594.0,285,2019-p285-voluntary-contribution-3.40.1-y207,10,286.53,3.40.1,YJA,voluntary_contribution,Government,Malaysia,False,,,,,,,50000.0,50 000,False,50000.0,50 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2019,3875594.0,285,2019-p285-voluntary-contribution-3.40.1-y207,11,294.45,3.40.1,YJA,voluntary_contribution,Government,Malta,False,,,,,,,5471.0,5 471,False,5471.0,5 471,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2019,3875594.0,285,2019-p285-voluntary-contribution-3.40.1-y207,12,302.37,3.40.1,YJA,voluntary_contribution,Government,Portugal,False,,,,,,,22371.0,22 371,False,22371.0,22 371,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2019,3875594.0,285,2019-p285-voluntary-contribution-3.40.1-y207,13,310.29,3.40.1,YJA,voluntary_contribution,Government,Qatar,False,,,,,,,2000000.0,2 000 000,False,2000000.0,2 000 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2019,3875594.0,285,2019-p285-voluntary-contribution-3.40.1-y207,14,318.21,3.40.1,YJA,voluntary_contribution,Government,Spain,False,,,,,,,222965.0,222 965,False,222965.0,222 965,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2019,3875594.0,285,2019-p285-voluntary-contribution-3.40.1-y207,15,326.13,3.40.1,YJA,voluntary_contribution,Government,Sweden,False,,,,,,,102838.0,102 838,False,102838.0,102 838,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2019,3875594.0,285,2019-p285-voluntary-contribution-3.40.1-y207,16,334.05,3.40.1,YJA,voluntary_contribution,Government,Thailand,False,,,,,,,10000.0,10 000,False,10000.0,10 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2019,3875594.0,285,2019-p285-voluntary-contribution-3.40.1-y207,17,341.97,3.40.1,YJA,voluntary_contribution,Government,Turkey,False,,,,,,,1000000.0,1 000 000,False,1000000.0,1 000 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2019,3875594.0,285,2019-p285-voluntary-contribution-3.40.1-y207,18,349.68,3.40.1,YJA,voluntary_contribution,Government,Total Government,True,,,,,,,4208301.0,4 208 301,False,4208301.0,4 208 301,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2019,3875594.0,285,2019-p285-voluntary-contribution-3.40.1-y207,20,365.73,3.40.1,YJA,voluntary_contribution,Others,Caucasus Muslims' Board,False,,,,,,,10000.0,10 000,False,10000.0,10 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2019,3875594.0,285,2019-p285-voluntary-contribution-3.40.1-y207,21,373.65,3.40.1,YJA,voluntary_contribution,Others,Extremena Agency of International Cooperation for Development - AEXCID,False,,,,,,,227273.0,227 273,False,227273.0,227 273,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2019,3875594.0,285,2019-p285-voluntary-contribution-3.40.1-y207,22,381.36,3.40.1,YJA,voluntary_contribution,Others,Total Others,True,,,,,,,237273.0,237 273,False,237273.0,237 273,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2019,3875594.0,285,2019-p285-voluntary-contribution-3.40.1-y207,23,389.4,3.40.1,YJA,voluntary_contribution,Others,Add/(Less): Present Value Adjustment,False,,,,,,,28832.0,28 832,False,0.0,-,True,0.0,-,True,28832.0,28 832,False,,,,,,,,,,,,
2019,3875594.0,285,2019-p285-voluntary-contribution-3.40.1-y207,24,397.08,3.40.1,YJA,voluntary_contribution,Others,Total,True,,,,,,,4474406.0,4 474 406,False,4445574.0,4 445 574,False,0.0,-,True,28832.0,28 832,False,,,,,,,,,,,,
2019,3875594.0,285,2019-p285-voluntary-contribution-receivable-3.40.1-y079,4,110.97,3.40.1,YJA,voluntary_contribution_receivable,Government,Luxembourg,False,22321.0,22 321,False,0.0,-,True,22321.0,22 321,False,,,,,,,,,,,,,,,,,,,,,
2019,3875594.0,285,2019-p285-voluntary-contribution-receivable-3.40.1-y079,5,118.89,3.40.1,YJA,voluntary_contribution_receivable,Government,Qatar,False,500000.0,500 000,False,1000000.0,1 000 000,False,1500000.0,1 500 000,False,,,,,,,,,,,,,,,,,,,,,
2019,3875594.0,285,2019-p285-voluntary-contribution-receivable-3.40.1-y079,6,127.23,3.40.1,YJA,voluntary_contribution_receivable,Government,Total Government,True,522321.0,522 321,False,1000000.0,1 000 000,False,1522321.0,1 522 321,False,,,,,,,,,,,,,,,,,,,,,
2019,3875594.0,285,2019-p285-voluntary-contribution-receivable-3.40.1-y079,8,142.65,3.40.1,YJA,voluntary_contribution_receivable,Others,BMW Group,False,750000.0,750 000,False,750000.0,750 000,False,1500000.0,1 500 000,False,,,,,,,,,,,,,,,,,,,,,
2019,3875594.0,285,2019-p285-voluntary-contribution-receivable-3.40.1-y079,9,150.98,3.40.1,YJA,voluntary_contribution_receivable,Others,Total Others,True,750000.0,750 000,False,750000.0,750 000,False,1500000.0,1 500 000,False,,,,,,,,,,,,,,,,,,,,,
2019,3875594.0,285,2019-p285-voluntary-contribution-receivable-3.40.1-y079,10,158.49,3.40.1,YJA,voluntary_contribution_receivable,Others,Add/(Less): Discounting of Non-Current Receivable,False,0.0,-,True,-42352.0,(42 352),False,-42352.0,(42 352),False,,,,,,,,,,,,,,,,,,,,,
2019,3875594.0,285,2019-p285-voluntary-contribution-receivable-3.40.1-y079,11,166.32,3.40.1,YJA,voluntary_contribution_receivable,Others,Total,True,1272321.0,1 272 321,False,1707648.0,1 707 648,False,2979969.0,2 979 969,False,,,,,,,,,,,,,,,,,,,,,
2019,3875594.0,401,2019-p401-voluntary-contribution-6.19.1-y084,5,131.85,6.19.1,YRA,voluntary_contribution,Others,Voluntary Contributor,False,,,,,,,8244.0,8 244,False,8244.0,8 244,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2019,3875594.0,401,2019-p401-voluntary-contribution-6.19.1-y084,6,142.49,6.19.1,YRA,voluntary_contribution,Others,Total,True,,,,,,,8244.0,8 244,False,8244.0,8 244,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2020,,362,2020-p362-voluntary-contribution-6.1.1-y197,5,244.14,6.1.1,ACM,voluntary_contribution,Others,Organisation Internationale De La Francophonie,False,,,,,,,22000.0,22 000,False,22000.0,22 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2020,,362,2020-p362-voluntary-contribution-6.1.1-y197,6,253.7,6.1.1,ACM,voluntary_contribution,Others,Total Government,True,,,,,,,22000.0,22 000,False,22000.0,22 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2020,,362,2020-p362-voluntary-contribution-6.1.1-y197,7,262.7,6.1.1,ACM,voluntary_contribution,Others,Add/(Less): Present Value Adjustment,False,,,,,,,66319.0,66 319,False,0.0,-,True,0.0,-,True,66319.0,66 319,False,,,,,,,,,,,,
2020,,362,2020-p362-voluntary-contribution-6.1.1-y197,8,271.82,6.1.1,ACM,voluntary_contribution,Others,Total,True,,,,,,,88319.0,88 319,False,22000.0,22 000,False,0.0,-,True,66319.0,66 319,False,,,,,,,,,,,,
2020,,362,2020-p362-voluntary-contribution-receivable-6.1.1-y084,4,121.26,6.1.1,ACM,voluntary_contribution_receivable,Government,Qatar,False,500000.0,500 000,False,1000000.0,1 000 000,False,1500000.0,1 500 000,False,,,,,,,,,,,,,,,,,,,,,
2020,,362,2020-p362-voluntary-contribution-receivable-6.1.1-y084,5,131.09,6.1.1,ACM,voluntary_contribution_receivable,Government,Total Government,True,500000.0,500 000,False,1000000.0,1 000 000,False,1500000.0,1 500 000,False,,,,,,,,,,,,,,,,,,,,,
2020,,362,2020-p362-voluntary-contribution-receivable-6.1.1-y084,6,140.01,6.1.1,ACM,voluntary_contribution_receivable,Government,Add/(Less): Present Value Adjustment,False,0.0,-,True,-3839.0,(3 839),False,-3839.0,(3 839),False,,,,,,,,,,,,,,,,,,,,,
2020,,362,2020-p362-voluntary-contribution-receivable-6.1.1-y084,7,149.18,6.1.1,ACM,voluntary_contribution_receivable,Government,Total,True,500000.0,500 000,False,996161.0,996 161,False,1496161.0,1 496 161,False,,,,,,,,,,,,,,,,,,,,,
2020,,305,2020-p305-other-transfer-allocation-contributions-4.1.1-y487,1,494.85,4.1.1,AHA,other_transfer_allocation_contributions,,International Organization for Migration - IOM,False,,,,,,,-2808.0,(2 808),False,,,,,,,,,,0.0,-,True,-2808.0,(2 808),False,,,,,,
2020,,305,2020-p305-other-transfer-allocation-contributions-4.1.1-y487,2,503.19,4.1.1,AHA,other_transfer_allocation_contributions,,UN Women,False,,,,,,,89674.0,89 674,False,,,,,,,,,,89674.0,89 674,False,0.0,-,True,,,,,,
2020,,305,2020-p305-other-transfer-allocation-contributions-4.1.1-y487,3,511.55,4.1.1,AHA,other_transfer_allocation_contributions,,UNDP,False,,,,,,,106020.0,106 020,False,,,,,,,,,,106020.0,106 020,False,0.0,-,True,,,,,,
2020,,305,2020-p305-other-transfer-allocation-contributions-4.1.1-y487,4,519.95,4.1.1,AHA,other_transfer_allocation_contributions,,UNDP MPTF,False,,,,,,,9287455.0,9 287 455,False,,,,,,,,,,9454915.0,9 454 915,False,-167460.0,(167 460),False,,,,,,
2020,,305,2020-p305-other-transfer-allocation-contributions-4.1.1-y487,5,528.24,4.1.1,AHA,other_transfer_allocation_contributions,,Total,True,,,,,,,9480341.0,9 480 341,False,,,,,,,,,,9650609.0,9 650 609,False,-170268.0,(170 268),False,,,,,,
2020,,305,2020-p305-voluntary-contribution-4.1.1-y233,5,275.38,4.1.1,AHA,voluntary_contribution,Government,Australia,False,,,,,,,221730.0,221 730,False,221730.0,221 730,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2020,,305,2020-p305-voluntary-contribution-4.1.1-y233,6,283.8,4.1.1,AHA,voluntary_contribution,Government,Belgium,False,,,,,,,1194743.0,1 194 743,False,1194743.0,1 194 743,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2020,,305,2020-p305-voluntary-contribution-4.1.1-y233,7,292.19,4.1.1,AHA,voluntary_contribution,Government,Canada,False,,,,,,,545455.0,545 455,False,545455.0,545 455,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2020,,305,2020-p305-voluntary-contribution-4.1.1-y233,8,300.61,4.1.1,AHA,voluntary_contribution,Government,Denmark,False,,,,,,,5724343.0,5 724 343,False,5724343.0,5 724 343,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
